IncidentID,DateKey,EmployeeID,EquipmentID,IncidentType,Severity,Area,LostTimeHours
1255,20231206,2876,104,Fire,Critical,Control Room,124
1256,20201225,1561,141,Lost Time Injury,High,Utilities Area,429
1257,20240802,163,63,First Aid Case,Low,Utilities Area,0
1258,20230416,2997,44,Lost Time Injury,High,Flare Area,330
1259,20240828,716,159,Fire,Critical,Process Area A,416
1260,20230220,2163,322,Near Miss,Low,Storage Area,0
1261,20200328,1875,139,Medical Treatment Case,Medium,Flare Area,343
1262,20221217,107,20,Lost Time Injury,High,Storage Area,203
1263,20240601,1282,187,Contractor Incident,Medium,Flare Area,42
1264,20191111,460,273,Contractor Incident,Medium,Utilities Area,440
1265,20230111,1353,51,Contractor Incident,Medium,Flare Area,464
1266,20220328,1863,216,Medical Treatment Case,Medium,Process Area B,228
1267,20220115,797,311,Process Leak,High,Process Area A,188
1268,20191214,1998,176,First Aid Case,Low,Process Area B,0
1269,20220822,1161,29,Medical Treatment Case,Medium,Utilities Area,476
1270,20211114,2758,17,Contractor Incident,Medium,Process Area B,40
1271,20230207,2664,7,Contractor Incident,Medium,Process Area A,383
1272,20220406,1519,325,First Aid Case,Low,Flare Area,0
1273,20241118,2425,76,Fire,Critical,Process Area A,160
1274,20230726,482,218,Near Miss,Low,Flare Area,0
1275,20240306,2358,61,Equipment Damage,Medium,Storage Area,37
1276,20200905,1325,175,Fire,Critical,Admin Block,227
1277,20241121,288,83,Medical Treatment Case,Medium,Flare Area,354
1278,20230914,624,5,Contractor Incident,Medium,Workshop,149
1279,20200330,1039,192,First Aid Case,Low,Process Area A,0
1280,20211211,2099,284,Medical Treatment Case,Medium,Marine Jetty,345
1281,20240613,2404,222,Environmental Release,High,Workshop,91
1282,20190813,306,152,Contractor Incident,Medium,Marine Jetty,174
1283,20191225,2715,153,Spill,Medium,Marine Jetty,170
1284,20240216,2830,46,Medical Treatment Case,Medium,Workshop,276
1285,20200323,2731,257,Near Miss,Low,Flare Area,0
1286,20200820,1461,226,Process Leak,High,Marine Jetty,65
1287,20210515,298,273,Fire,Critical,Process Area B,96
1288,20220426,521,183,Contractor Incident,Medium,Admin Block,256
1289,20231120,1105,249,Lost Time Injury,High,Flare Area,54
1290,20190902,2113,314,Fire,Critical,Process Area A,18
1291,20220309,265,307,Environmental Release,High,Flare Area,139
1292,20200709,2821,48,Near Miss,Low,Process Area A,0
1293,20240708,2261,224,Environmental Release,High,Utilities Area,37
1294,20190423,1961,298,Contractor Incident,Medium,Utilities Area,62
1295,20230308,1294,302,Process Leak,High,Process Area B,226
1296,20210402,2359,216,Medical Treatment Case,Medium,Admin Block,117
1297,20201126,853,265,Fire,Critical,Admin Block,478
1298,20210115,1738,292,Near Miss,Low,Utilities Area,0
1299,20231009,1470,13,Process Leak,High,Marine Jetty,220
1300,20191221,1612,246,Near Miss,Low,Flare Area,0
1301,20240209,1696,265,Spill,Medium,Marine Jetty,151
1302,20200917,778,135,Spill,Medium,Process Area B,188
1303,20200518,1933,68,Environmental Release,High,Workshop,201
1304,20220730,895,241,Process Leak,High,Workshop,72
1305,20191118,1390,155,Equipment Damage,Medium,Storage Area,365
1306,20191114,713,178,Medical Treatment Case,Medium,Process Area A,347
1307,20230126,1103,12,Lost Time Injury,High,Control Room,353
1308,20191217,2812,147,Contractor Incident,Medium,Control Room,124
1309,20220429,1494,305,Contractor Incident,Medium,Flare Area,408
1310,20210127,1737,47,Medical Treatment Case,Medium,Marine Jetty,223
1311,20200216,2528,249,Contractor Incident,Medium,Flare Area,453
1312,20240203,2895,81,Process Leak,High,Admin Block,348
1313,20230410,1292,9,Near Miss,Low,Control Room,0
1314,20201013,2941,302,Fire,Critical,Utilities Area,341
1315,20241112,1711,63,Near Miss,Low,Workshop,0
1316,20230316,2512,317,First Aid Case,Low,Utilities Area,0
1317,20210506,2890,16,Contractor Incident,Medium,Marine Jetty,354
1318,20210426,542,182,Environmental Release,High,Workshop,284
1319,20210612,2951,212,Equipment Damage,Medium,Marine Jetty,196
1320,20241002,2510,296,Lost Time Injury,High,Storage Area,376
1321,20241021,2696,189,Near Miss,Low,Process Area B,0
1322,20230731,1809,291,Medical Treatment Case,Medium,Storage Area,415
1323,20220705,2930,306,Lost Time Injury,High,Process Area B,111
1324,20230224,813,334,Contractor Incident,Medium,Process Area B,192
1325,20220718,175,225,Spill,Medium,Utilities Area,432
1326,20210713,1020,172,Medical Treatment Case,Medium,Flare Area,383
1327,20200525,2717,24,Medical Treatment Case,Medium,Flare Area,164
1328,20190226,2855,20,Fire,Critical,Storage Area,186
1329,20240707,791,63,Spill,Medium,Process Area A,118
1330,20200522,2386,193,Contractor Incident,Medium,Storage Area,380
1331,20241130,1244,103,Process Leak,High,Flare Area,111
1332,20200325,497,269,Fire,Critical,Admin Block,464
1333,20200123,894,305,Near Miss,Low,Process Area B,0
1334,20200120,1220,333,Process Leak,High,Storage Area,30
1335,20200214,42,314,Medical Treatment Case,Medium,Process Area A,8
1336,20190411,1095,300,Medical Treatment Case,Medium,Marine Jetty,109
1337,20240811,2176,225,Environmental Release,High,Workshop,313
1338,20200612,660,241,Process Leak,High,Flare Area,12
1339,20191212,2115,9,First Aid Case,Low,Admin Block,0
1340,20220120,114,327,Contractor Incident,Medium,Process Area A,463
1341,20230522,2622,105,Near Miss,Low,Control Room,0
1342,20220903,1425,199,Process Leak,High,Process Area B,28
1343,20191006,131,267,Lost Time Injury,High,Marine Jetty,266
1344,20231202,498,190,Lost Time Injury,High,Marine Jetty,279
1345,20230217,2185,265,Contractor Incident,Medium,Process Area B,97
1346,20230318,2878,314,Environmental Release,High,Flare Area,164
1347,20230930,1217,314,Process Leak,High,Storage Area,474
1348,20190209,2701,323,Equipment Damage,Medium,Workshop,99
1349,20191230,1241,173,Near Miss,Low,Control Room,0
1350,20210310,1138,165,Spill,Medium,Control Room,403
1351,20190324,731,212,Near Miss,Low,Process Area A,0
1352,20200124,2768,210,Contractor Incident,Medium,Process Area B,470
1353,20211027,942,82,Lost Time Injury,High,Process Area B,16
1354,20211013,1843,34,Medical Treatment Case,Medium,Flare Area,178
1355,20200927,2730,2,Fire,Critical,Process Area B,447
1356,20190101,553,49,Contractor Incident,Medium,Marine Jetty,354
1357,20230823,2443,163,Lost Time Injury,High,Marine Jetty,9
1358,20190308,1436,217,Near Miss,Low,Control Room,0
1359,20200803,1031,208,Equipment Damage,Medium,Process Area A,120
1360,20220402,694,251,Lost Time Injury,High,Workshop,277
1361,20220225,870,316,Near Miss,Low,Control Room,0
1362,20230101,1300,20,Fire,Critical,Process Area B,271
1363,20220728,1583,125,Lost Time Injury,High,Flare Area,331
1364,20230421,1042,75,Fire,Critical,Control Room,399
1365,20191024,2355,168,Contractor Incident,Medium,Utilities Area,11
1366,20200314,2982,56,Contractor Incident,Medium,Utilities Area,73
1367,20200811,880,193,Fire,Critical,Control Room,397
1368,20210802,1875,207,Equipment Damage,Medium,Utilities Area,39
1369,20200329,2958,200,Environmental Release,High,Admin Block,292
1370,20231022,576,34,Contractor Incident,Medium,Admin Block,377
1371,20230627,2255,168,Near Miss,Low,Utilities Area,0
1372,20200124,1502,27,Lost Time Injury,High,Workshop,222
1373,20191005,1507,72,Process Leak,High,Workshop,132
1374,20230618,1801,113,Process Leak,High,Utilities Area,349
1375,20231207,86,263,First Aid Case,Low,Admin Block,0
1376,20190702,2452,136,Medical Treatment Case,Medium,Control Room,349
1377,20200829,2125,271,Medical Treatment Case,Medium,Storage Area,13
1378,20240215,759,269,Equipment Damage,Medium,Flare Area,450
1379,20240117,92,53,First Aid Case,Low,Control Room,0
1380,20221230,282,150,Spill,Medium,Control Room,166
1381,20221116,1526,154,Equipment Damage,Medium,Control Room,26
1382,20191028,2935,180,Fire,Critical,Control Room,444
1383,20200605,693,195,Equipment Damage,Medium,Utilities Area,457
1384,20201229,1550,183,Equipment Damage,Medium,Admin Block,51
1385,20220106,2329,121,Lost Time Injury,High,Process Area B,265
1386,20190724,2333,220,Process Leak,High,Workshop,162
1387,20230613,1658,276,First Aid Case,Low,Process Area A,0
1388,20200317,2262,266,Medical Treatment Case,Medium,Workshop,141
1389,20210512,1521,127,Equipment Damage,Medium,Workshop,63
1390,20190304,2357,46,Process Leak,High,Process Area B,43
1391,20191126,1941,184,First Aid Case,Low,Utilities Area,0
1392,20201106,2726,2,Fire,Critical,Control Room,476
1393,20241019,1186,75,Near Miss,Low,Workshop,0
1394,20191021,1828,151,Lost Time Injury,High,Storage Area,108
1395,20220506,2684,222,Medical Treatment Case,Medium,Marine Jetty,329
1396,20191014,250,252,Equipment Damage,Medium,Process Area A,297
1397,20191211,249,310,Near Miss,Low,Admin Block,0
1398,20231003,1815,225,Medical Treatment Case,Medium,Marine Jetty,403
1399,20200706,892,86,Near Miss,Low,Utilities Area,0
1400,20190216,2185,40,Contractor Incident,Medium,Marine Jetty,297
1401,20200705,65,241,Near Miss,Low,Marine Jetty,0
1402,20221102,1918,271,Process Leak,High,Process Area A,358
1403,20241106,1596,62,Medical Treatment Case,Medium,Workshop,335
1404,20220427,189,75,Fire,Critical,Admin Block,406
1405,20200530,569,196,Spill,Medium,Process Area B,155
1406,20220830,1343,102,Equipment Damage,Medium,Storage Area,231
1407,20200411,887,100,Process Leak,High,Process Area A,22
1408,20240913,552,299,Equipment Damage,Medium,Marine Jetty,88
1409,20201127,216,307,Spill,Medium,Workshop,180
1410,20191029,289,240,Fire,Critical,Storage Area,262
1411,20191102,1019,10,Near Miss,Low,Storage Area,0
1412,20240521,2039,33,First Aid Case,Low,Marine Jetty,0
1413,20211214,2031,123,Contractor Incident,Medium,Storage Area,255
1414,20200625,1075,298,Environmental Release,High,Marine Jetty,103
1415,20231028,918,125,Near Miss,Low,Process Area B,0
1416,20210310,1101,207,Fire,Critical,Storage Area,308
1417,20231227,649,79,First Aid Case,Low,Process Area A,0
1418,20210725,1610,7,First Aid Case,Low,Admin Block,0
1419,20190211,2449,53,Medical Treatment Case,Medium,Control Room,129
1420,20200306,2919,239,Fire,Critical,Flare Area,284
1421,20220625,59,251,Near Miss,Low,Storage Area,0
1422,20240113,2679,54,Near Miss,Low,Utilities Area,0
1423,20210715,2623,124,Lost Time Injury,High,Flare Area,26
1424,20200322,2842,139,Environmental Release,High,Admin Block,378
1425,20230311,2092,42,Medical Treatment Case,Medium,Storage Area,1
1426,20220405,993,200,Contractor Incident,Medium,Storage Area,197
1427,20210812,1732,12,Lost Time Injury,High,Admin Block,189
1428,20230428,395,95,Process Leak,High,Control Room,15
1429,20191225,1873,61,Lost Time Injury,High,Process Area B,300
1430,20190503,2307,323,Process Leak,High,Admin Block,457
1431,20230114,596,158,First Aid Case,Low,Storage Area,0
1432,20211123,726,278,Process Leak,High,Flare Area,31
1433,20210927,1636,26,Contractor Incident,Medium,Process Area A,287
1434,20231013,2917,327,Spill,Medium,Process Area B,101
1435,20210109,2561,303,Environmental Release,High,Control Room,52
1436,20200215,1341,285,Medical Treatment Case,Medium,Marine Jetty,138
1437,20201018,1030,161,Equipment Damage,Medium,Utilities Area,463
1438,20240209,2205,138,Fire,Critical,Marine Jetty,437
1439,20210521,2964,28,Near Miss,Low,Storage Area,0
1440,20190129,1616,219,First Aid Case,Low,Storage Area,0
1441,20210225,2551,217,Spill,Medium,Storage Area,168
1442,20240925,2879,134,First Aid Case,Low,Workshop,0
1443,20190316,2230,239,First Aid Case,Low,Process Area A,0
1444,20230111,1718,238,Contractor Incident,Medium,Flare Area,95
1445,20190723,1279,333,Medical Treatment Case,Medium,Control Room,29
1446,20190106,226,208,Medical Treatment Case,Medium,Admin Block,275
1447,20190923,1704,266,Medical Treatment Case,Medium,Admin Block,236
1448,20231103,2493,36,Lost Time Injury,High,Storage Area,422
1449,20211127,1500,293,Contractor Incident,Medium,Utilities Area,346
1450,20220106,665,176,Equipment Damage,Medium,Flare Area,175
1451,20220603,1504,52,Lost Time Injury,High,Flare Area,260
1452,20191025,780,102,Contractor Incident,Medium,Marine Jetty,19
1453,20231108,123,9,Equipment Damage,Medium,Storage Area,363
1454,20240224,1226,293,Fire,Critical,Workshop,440
1455,20200318,376,64,Fire,Critical,Process Area A,323
1456,20210728,2314,12,Equipment Damage,Medium,Process Area B,370
1457,20230321,2798,87,Fire,Critical,Utilities Area,353
1458,20230220,56,40,Lost Time Injury,High,Flare Area,22
1459,20230316,82,264,Environmental Release,High,Flare Area,432
1460,20231003,1266,326,Fire,Critical,Admin Block,131
1461,20201019,1964,295,Environmental Release,High,Process Area A,292
1462,20201121,2161,280,Contractor Incident,Medium,Utilities Area,39
1463,20241219,2588,175,First Aid Case,Low,Control Room,0
1464,20220130,2219,177,First Aid Case,Low,Process Area B,0
1465,20220310,2992,289,Environmental Release,High,Workshop,336
1466,20240605,1800,292,Environmental Release,High,Flare Area,279
1467,20240213,1017,199,Lost Time Injury,High,Control Room,57
1468,20220818,701,324,Near Miss,Low,Process Area A,0
1469,20221120,169,91,Lost Time Injury,High,Flare Area,193
1470,20211002,2262,82,Medical Treatment Case,Medium,Workshop,73
1471,20210115,402,18,Contractor Incident,Medium,Control Room,338
1472,20230502,1732,152,Lost Time Injury,High,Marine Jetty,457
1473,20210105,1747,57,Equipment Damage,Medium,Admin Block,462
1474,20240222,2678,28,Contractor Incident,Medium,Flare Area,43
1475,20200520,2203,107,Medical Treatment Case,Medium,Marine Jetty,351
1476,20230427,5,288,Process Leak,High,Admin Block,49
1477,20190326,2956,313,Contractor Incident,Medium,Control Room,192
1478,20190120,2462,63,Medical Treatment Case,Medium,Workshop,443
1479,20240726,565,66,Spill,Medium,Storage Area,149
1480,20221228,117,73,Near Miss,Low,Marine Jetty,0
1481,20241110,223,28,Lost Time Injury,High,Control Room,48
1482,20191215,1134,198,Contractor Incident,Medium,Marine Jetty,237
1483,20191118,789,291,Process Leak,High,Marine Jetty,8
1484,20230317,2451,198,Process Leak,High,Process Area B,175
1485,20220324,1189,285,Contractor Incident,Medium,Control Room,411
1486,20220610,727,195,Medical Treatment Case,Medium,Admin Block,7
1487,20210523,1865,130,Near Miss,Low,Process Area B,0
1488,20190826,2402,148,Medical Treatment Case,Medium,Control Room,356
1489,20201024,76,8,Process Leak,High,Workshop,410
1490,20210727,1686,263,Process Leak,High,Utilities Area,128
1491,20221010,1746,32,Fire,Critical,Process Area A,371
1492,20220723,2896,219,Process Leak,High,Process Area A,243
1493,20220712,2520,290,Process Leak,High,Flare Area,204
1494,20210521,316,57,Contractor Incident,Medium,Admin Block,324
1495,20191113,86,217,Lost Time Injury,High,Admin Block,41
1496,20230926,1584,173,Contractor Incident,Medium,Process Area A,331
1497,20210729,2241,32,Environmental Release,High,Flare Area,193
1498,20220205,562,289,Environmental Release,High,Storage Area,355
1499,20220714,1408,188,Fire,Critical,Storage Area,244
1500,20211120,606,50,First Aid Case,Low,Process Area B,0
1501,20200623,199,122,Spill,Medium,Admin Block,49
1502,20200122,1216,286,Equipment Damage,Medium,Flare Area,392
1503,20200928,1796,147,Contractor Incident,Medium,Admin Block,387
1504,20220315,911,112,Process Leak,High,Storage Area,57
1505,20230928,532,126,Lost Time Injury,High,Control Room,354
1506,20190127,2851,224,Process Leak,High,Control Room,474
1507,20191114,202,12,First Aid Case,Low,Process Area A,0
1508,20240827,1171,65,Fire,Critical,Flare Area,433
1509,20220820,2524,213,Process Leak,High,Control Room,52
1510,20230506,835,183,Process Leak,High,Workshop,76
1511,20240420,1228,295,Near Miss,Low,Control Room,0
1512,20201004,1358,41,Near Miss,Low,Workshop,0
1513,20230522,1365,283,First Aid Case,Low,Control Room,0
1514,20231226,223,257,Contractor Incident,Medium,Marine Jetty,47
1515,20211015,1323,232,Spill,Medium,Workshop,8
1516,20210830,1181,304,Near Miss,Low,Flare Area,0
1517,20210330,2841,211,Near Miss,Low,Utilities Area,0
1518,20200810,2358,153,Process Leak,High,Storage Area,172
1519,20230122,2483,118,Medical Treatment Case,Medium,Process Area A,125
1520,20230124,2409,257,Contractor Incident,Medium,Admin Block,318
1521,20210201,1686,205,Spill,Medium,Admin Block,311
1522,20220220,1308,282,Lost Time Injury,High,Control Room,195
1523,20220430,493,226,Contractor Incident,Medium,Process Area A,103
1524,20220905,347,4,Environmental Release,High,Utilities Area,374
1525,20210501,2101,223,Process Leak,High,Process Area A,357
1526,20220117,564,228,Lost Time Injury,High,Storage Area,14
1527,20230907,349,10,Equipment Damage,Medium,Marine Jetty,471
1528,20240223,701,25,Near Miss,Low,Flare Area,0
1529,20210221,351,246,Spill,Medium,Process Area B,353
1530,20240425,266,22,Medical Treatment Case,Medium,Flare Area,287
1531,20220811,379,112,Medical Treatment Case,Medium,Process Area B,394
1532,20231109,1633,314,Fire,Critical,Process Area B,480
1533,20220808,1957,42,Equipment Damage,Medium,Flare Area,413
1534,20210905,2870,308,First Aid Case,Low,Process Area B,0
1535,20221225,1257,229,Process Leak,High,Admin Block,398
1536,20240616,497,214,Spill,Medium,Storage Area,50
1537,20200830,129,17,Near Miss,Low,Utilities Area,0
1538,20240219,1624,174,Contractor Incident,Medium,Control Room,410
1539,20220318,1175,143,First Aid Case,Low,Workshop,0
